source,target,spearman,pval,weight
CMCSA,NWSA,0.9070193193439544,4.9844322069101757e-135,2.476928586238061
CME,CME,1.0,0.0,2.718281828459045
CMG,CMG,1.0,0.0,2.718281828459045
CMI,ATVI,0.8969214624708473,1.6580446996351318e-127,2.452042774034238
CMI,CMI,1.0,0.0,2.718281828459045
CMI,HAL,0.8954625926726361,1.743701754179882e-126,2.448468170961495
CMI,JKHY,0.8987623164442154,8.092137229139619e-129,2.4565607839400663
CMI,PAYC,0.911569482551258,1.0512917084192963e-138,2.4882246956394383
CMI,TFX,0.8929938832473518,8.643846935546457e-125,2.4424310695010782
CMI,VIAC,0.8914173644853528,9.946899677807516e-124,2.4385835647237406
CMI,XRAY,0.8942717527845913,1.1599895923361187e-125,2.4455541727958923
CMS,CMS,1.0,0.0,2.718281828459045
CNC,CNC,1.0,0.0,2.718281828459045
CNP,CNP,1.0,0.0,2.718281828459045
COF,COF,1.0,0.0,2.718281828459045
COF,DFS,0.941670549308072,1.6684153167202977e-169,2.564261567621161
COF,KEY,0.9108250148269142,4.3308003749732057e-138,2.4863729820186555
COO,BKNG,0.8990825383060818,4.7570920448101587e-129,2.4573475543719105
COO,CCL,0.929423199951828,2.469224150763839e-155,2.5330476941345035
COO,COO,1.0,0.0,2.718281828459045
COO,NCLH,0.9201363746237472,3.377635666808811e-146,2.5096326168040974
COO,RCL,0.9341813534088452,1.6379080563330177e-160,2.5451290434406273
COO,SYY,0.8986575241360949,9.624960887512588e-129,2.4563033687532805
COP,COP,1.0,0.0,2.718281828459045
COP,HES,0.9074271510546316,2.3765672982153928e-135,2.4779389622783015
COP,OKE,0.9086918556688698,2.338205297490774e-136,2.4810748056575154
COST,AMD,0.8930684335694045,7.69351577479828e-125,2.442613160311281
COST,CHD,0.9501938606955164,2.582413994216281e-181,2.586210975379975
COST,COST,1.0,0.0,2.718281828459045
COST,DLTR,0.9574663206553828,3.643518280103604e-193,2.605087647871855
COST,DPZ,0.938623069137784,1.0416414067954293e-165,2.556458926578012
COST,DRE,0.9332779753257872,1.6853233166366521e-159,2.542830867861247
COST,ED,0.9058672284512967,3.965776930159301e-134,2.4740765825712763
COST,GWW,0.913100647687266,5.49403696480451e-140,2.4920374968131536
COST,KEYS,0.9329845998973334,3.567865328600601e-159,2.5420849731848376
COST,LOW,0.9015781183767824,7.116733411502435e-131,2.463487720406675
COST,LRCX,0.9350164945597864,1.842802973646445e-161,2.5472554732501878
COST,MU,0.9336790483589772,6.011388203355741e-160,2.5438509332970045
COST,PFE,0.9143350540438288,4.887891749831433e-141,2.4951155831538303
COST,PG,0.9155722559804906,4.167955177949504e-142,2.4982044553708445
COST,PLD,0.911505392755324,1.188139752770575e-138,2.4880652309365416
COST,QCOM,0.8915506087763345,8.103101837528028e-124,2.4389085137101394
COST,VRSK,0.9347069424896406,4.155552323147153e-161,2.5464670870748347
COST,VRSN,0.942081142999648,4.958503390623572e-170,2.565314653424776
COST,XLNX,0.9491504732035212,9.22734402981426e-180,2.5835139624560552
CPB,CPB,1.0,0.0,2.718281828459045
CPB,GIS,0.8986117031085541,1.0382789259833267e-128,2.4561908209875187
CPRT,CPRT,1.0,0.0,2.718281828459045
CRL,CRL,1.0,0.0,2.718281828459045
CRM,CRM,1.0,0.0,2.718281828459045
CSCO,CSCO,1.0,0.0,2.718281828459045
CSX,CSX,1.0,0.0,2.718281828459045
CTAS,AME,0.897648249369073,5.067305605109957e-128,2.453825534361245
CTAS,CTAS,1.0,0.0,2.718281828459045
CTLT,CTLT,1.0,0.0,2.718281828459045
CTRA,CTRA,1.0,0.0,2.718281828459045
CTSH,CTSH,1.0,0.0,2.718281828459045
CTSH,CTVA,0.8930858070801742,7.487409379387836e-125,2.4426555974459676
CTSH,ECL,0.943950628482099,1.7633620688796243e-172,2.570114957578657
CTSH,PH,0.895333310286558,2.1443641254811384e-126,2.4481516476150045
CTSH,SNA,0.9352319305023356,1.0439292803156063e-161,2.5478043027506585
CTSH,TEL,0.9178344320914428,4.1861200364633257e-144,2.5038622308395344
CTSH,TPR,0.9138311962680532,1.3180408443917534e-140,2.493858716433425
CTSH,VFC,0.8911161467364356,1.5795732753214272e-123,2.437849130689664
CTVA,CTSH,0.8930858070801742,7.487409379387836e-125,2.4426555974459676
CTVA,CTVA,1.0,0.0,2.718281828459045
CTVA,SEE,0.8901088627472591,7.343928890017912e-123,2.4353947606236495
CTVA,SNA,0.9170065142370324,2.2892486712032213e-143,2.501790096490512
CTVA,TEL,0.94204817995556,5.46760602757929e-170,2.5652300942384274
CTVA,TPR,0.90338803202051,3.146266426094747e-132,2.467950457809403
CTVA,VFC,0.9284473039090256,2.5689650899796115e-154,2.5305769087245125
CTXS,ALL,0.9032014721050932,4.351556603692905e-132,2.4674900801260873
CTXS,BSX,0.9304345507514364,2.1031610150924207e-156,2.5356107898213813
CTXS,CDAY,0.9586117011635856,3.2178770932800543e-195,2.6080731739411784
CTXS,CTXS,1.0,0.0,2.718281828459045
CTXS,DISH,0.9705617044848668,6.025751728917236e-221,2.639426620817202
CTXS,FLT,0.9031977978564156,4.3794114150171705e-132,2.467481013970579
CTXS,GNRC,0.9029859147229432,6.324554301777141e-132,2.4669582517457602
CTXS,GPN,0.942329854950256,2.367435846417239e-170,2.5659527571848786
CTXS,GS,0.9091061178671724,1.0859684493265044e-136,2.4821028340826157
CTXS,HAL,0.9452520066111528,3.09984986109466e-174,2.5734618262721125
CTXS,HII,0.9320957781715316,3.390688887385543e-158,2.5398265166631306
CTXS,HUM,0.9482810164244598,1.7156857703078333e-178,2.5812686849549142
CTXS,ILMN,0.9498044805805256,9.896467800006113e-181,2.5852041522841582
CTXS,JKHY,0.9039976573122108,1.0852519676362688e-132,2.4694554415186047
CTXS,KMI,0.9161002356624538,1.440894583012942e-142,2.499523804828875
CTXS,MKTX,0.91363772644224,1.9259613137946167e-140,2.4933762766922247
CTXS,MOS,0.922132210895776,4.593025700258081e-148,2.5146464343252957
CTXS,OXY,0.9043280642729612,6.077074550910393e-133,2.470271501594286
CTXS,PAYC,0.9550053836075406,6.160483632034195e-189,2.5986845731797263
CTXS,PENN,0.952817346725056,2.2624732361196736e-185,2.593004771561385
CTXS,PTC,0.9346695516686644,4.583195100008226e-161,2.5463718743599117
CTXS,PYPL,0.9361524067858952,9.005210374028784e-163,2.5501505758652083
CTXS,TFX,0.9472820921481444,4.634665828263191e-177,2.5786914804322065
CTXS,TWTR,0.9585823757503472,3.638130322503275e-195,2.607996692239031
CTXS,VIAC,0.9458086446876344,5.339735773378475e-175,2.5748947118753325
CTXS,WU,0.8932028435127578,6.234954360148148e-125,2.4429414938729455
CTXS,XRAY,0.9391535276407365,2.3510244727409447e-166,2.5578153816928317
CTXS,ZBH,0.9625191807602986,1.0861601587837118e-202,2.618284103161845
CVS,CVS,1.0,0.0,2.718281828459045
CVX,CVX,1.0,0.0,2.718281828459045
CZR,CZR,1.0,0.0,2.718281828459045
D,D,1.0,0.0,2.718281828459045
DAL,AAL,0.9748498540943024,6.971606917390431e-233,2.6507691789627446
DAL,ALK,0.9359663537889736,1.4820663340323062e-162,2.5496761568428763
DAL,DAL,1.0,0.0,2.718281828459045
DAL,HBI,0.9320599819173698,3.7101574420607085e-158,2.539735602014825
DAL,HON,0.9415531078585156,2.3568086180641837e-169,2.5639604347087066
DAL,HSIC,0.8912255123884747,1.3356207494841551e-123,2.4381157622293155
DAL,HST,0.933237511090326,1.8693796953045897e-159,2.5427279762360016
DAL,HWM,0.93493856039217,2.262315972899812e-161,2.5470569627506494
DAL,LUV,0.9116521891546664,8.975978213173187e-139,2.48843049676297
DAL,NWL,0.92929430216761,3.3709189353900706e-155,2.532721210941343
DAL,UAL,0.9891228762186042,9.07716816233934e-297,2.6888749615350496
DAL,URI,0.904891446197472,2.249893891575262e-133,2.4716636000116403
DAL,VTRS,0.9114854746255912,1.2341721087376634e-138,2.488015673824032
DAL,WBA,0.9090264226076415,1.2589712190325343e-136,2.4819050301351946
DD,DD,1.0,0.0,2.718281828459045
DE,DE,1.0,0.0,2.718281828459045
DFS,COF,0.941670549308072,1.6684153167197285e-169,2.564261567621161
DFS,DFS,1.0,0.0,2.718281828459045
DFS,KEY,0.9093464540967336,6.947924414354739e-137,2.482699445009881
DG,DG,1.0,0.0,2.718281828459045
DGX,DGX,1.0,0.0,2.718281828459045
DHI,DHI,1.0,0.0,2.718281828459045
DHR,DHR,1.0,0.0,2.718281828459045
DIS,BKNG,0.9154693836583336,5.122121016629384e-142,2.4979474724957367
DIS,BSX,0.9233405890733212,3.218069810075796e-149,2.5176869148559673
DIS,CCL,0.8944754295168165,8.402217929437722e-126,2.446052326007674
DIS,DIS,1.0,0.0,2.718281828459045
DIS,FLT,0.8939886380706393,1.814117560299721e-125,2.444861898426961
DIS,MDT,0.9603251756403484,2.107873962381312e-198,2.6125458715905707
DIS,MGM,0.9246881945096322,1.575719989385477e-150,2.5210820505672187
DIS,MTCH,0.9425057175714232,1.4008353257646773e-170,2.5664040520443336
DIS,NCLH,0.9332729974533398,1.7069561774123237e-159,2.542818210005036
DIS,OGN,0.9054067263016722,9.017939564147186e-134,2.472937527275502
DIS,RCL,0.9092963061052696,7.627309578307443e-137,2.482574945741025
DIS,SLB,0.927368136749024,3.295645511545882e-153,2.5278474662559898
DIS,SYK,0.9532567196042364,4.492586347721357e-186,2.594144317858131
DIS,SYY,0.909129596045234,1.039664103184777e-136,2.4821611100190255
DISCA,CAH,0.9049713760899804,1.9530799352689912e-133,2.4718611677131834
DISCA,DISCA,1.0,0.0,2.718281828459045
DISCA,DISCK,0.9952455152794436,0.0,2.705388473955943
DISCA,FDX,0.9118922086216642,5.6688837829028806e-139,2.489027840208624
DISCA,GPS,0.8962197970983007,5.16397078573415e-127,2.450322863998917
DISCA,MNST,0.9227989191093632,1.0652352865058096e-148,2.5163235287615238
DISCA,PVH,0.8956404762882401,1.3112472490154755e-126,2.4489037520726598
DISCA,VNO,0.9165825854489288,5.426787366497163e-143,2.5007297404204296
DISCK,DISCA,0.9952455152794436,0.0,2.705388473955943
DISCK,DISCK,1.0,0.0,2.718281828459045
DISCK,FDX,0.9251824574915776,5.138466636229879e-151,2.522328436095001
DISCK,MNST,0.9353780648584694,7.092057788876945e-162,2.5481766516978204
DISCK,PVH,0.8914725775039942,9.137079955760496e-124,2.43871821000061
DISCK,VNO,0.9070836768308574,4.43562073188545e-135,2.4770880002667974
DISH,ALL,0.9008614068999587,2.406512734478443e-130,2.4617227430497612
DISH,ATVI,0.9022717354664106,2.1693594125561583e-131,2.4651970303243935
DISH,BSX,0.9350822103825724,1.5498277096917556e-161,2.547422873739829
DISH,CAG,0.894942449050505,4.0008982851396063e-126,2.4471949470167416
DISH,CDAY,0.9718697767517392,2.1704585468298057e-224,2.6428814406647376
DISH,CTXS,0.9593957679192684,1.1688861643340277e-196,2.6101188792932315
DISH,DISH,1.0,0.0,2.718281828459045
DISH,FLT,0.9039914925995808,1.0970353673054336e-132,2.4694402180823793
DISH,GPN,0.9303551359555918,2.5553513621269064e-156,2.535409432803635
DISH,GS,0.9246126340521794,1.868881176692713e-150,2.5208915636509315
DISH,HAL,0.95326097509027,4.422455198426774e-186,2.5941553572265335
DISH,HII,0.9397330645635308,4.5529880782087084e-167,2.559298159769035
DISH,HUM,0.9503382903570016,1.564654210910151e-181,2.586584527931063
DISH,ILMN,0.9432930529012986,1.3098819814273158e-171,2.568425468287033
DISH,JKHY,0.9063646407151515,1.6251015003813868e-134,2.4753075247226444
DISH,KMI,0.919822920353424,6.566359819337297e-146,2.5088460850207306
DISH,MDT,0.8966464083622342,2.5907653152738877e-127,2.4513684223405985
DISH,MGM,0.904742716659799,2.9264794603701824e-133,2.4712960179629593
DISH,MKTX,0.9248076935273796,1.2026169123542873e-150,2.521383335397184
DISH,MOS,0.909426042265119,5.99107361588428e-137,2.482897046374622
DISH,OGN,0.9085034504889932,3.310047978426362e-136,2.4806074023444533
DISH,OXY,0.9162218863132596,1.1269801424583398e-142,2.4998278920222643
DISH,PAYC,0.9707574583231214,1.8823261455003173e-221,2.6399433492831585
DISH,PENN,0.9704582763299452,1.1107689263519743e-220,2.639153643908752
DISH,PTC,0.9366686854028782,2.2420425357619485e-163,2.5514675039992807
DISH,PYPL,0.935428647349906,6.202470414860522e-162,2.5483055480814065
DISH,T,0.903295948790809,3.6927712411902624e-132,2.467723211423457
DISH,TFX,0.9573831689512692,5.110041316225297e-193,2.6048710394003756
DISH,TWTR,0.9641534564722524,4.700145613572589e-206,2.622566599715528
DISH,VIAC,0.9666588647869656,1.5824853728295043e-211,2.629145437776815
DISH,VZ,0.8924433513526109,2.0374471668617333e-124,2.441086803361256
DISH,WU,0.8928919309788966,1.0134932550373087e-124,2.4421820708062034
DISH,XRAY,0.966325772316821,8.925306497569835e-211,2.6282698350650073
DISH,ZBH,0.9756457370278198,2.5238123231058035e-235,2.6528797206736323
DLR,DLR,1.0,0.0,2.718281828459045
DLTR,CHD,0.933919670250463,3.228684034782841e-160,2.544463113169218
DLTR,COST,0.9338592615508544,3.7747881727666296e-160,2.544309410103897
DLTR,DLTR,1.0,0.0,2.718281828459045
DLTR,DRE,0.9219305335640282,7.127928211223059e-148,2.5141393382787394
DLTR,KEYS,0.9145323349894487,3.309167416548773e-141,2.4956078704733633
DLTR,LRCX,0.9104995621775296,8.010559220419773e-138,2.485563917007616
DLTR,MKC,0.9039319533444028,1.217590099293653e-132,2.4692931938279887
DLTR,MU,0.917109715658332,1.8541122245928097e-143,2.5020482981074212
DLTR,PFE,0.9147274775640916,2.2477519582642845e-141,2.49609491733875
DLTR,PLD,0.8998777657558068,1.2618513683401774e-129,2.4593024818036175
DLTR,VRSN,0.8974963106333811,6.497142005116001e-128,2.453452731534258
DLTR,XLNX,0.8992890172765966,3.3741238911223177e-129,2.457854997351484
DOV,DOV,1.0,0.0,2.718281828459045
DOV,ETN,0.8931346189039234,6.937242054270763e-125,2.4427748308304458
DOV,FTV,0.8949284066853048,4.0913692839977146e-126,2.4471605828528573
DOV,IEX,0.9206622092675084,1.10056584306839e-146,2.5109526155972586
DOW,DOW,1.0,0.0,2.718281828459045
DOW,KEY,0.8924916418977833,1.8901828036780366e-124,2.4412046876201283
DPZ,ADP,0.9325644263684816,1.0383597247406448e-158,2.5410170807367938
DPZ,AMD,0.8967145125215958,2.3199880373837834e-127,2.451535376411356
DPZ,AOS,0.8962565954618321,4.866272034537184e-127,2.4504130335294714
DPZ,CHD,0.9260204766978672,7.5514183096185416e-152,2.52444308170208
DPZ,COST,0.9383317637685692,2.3457198051406654e-165,2.5557143248250327
DPZ,DLTR,0.8951875662979587,2.7065837382187302e-126,2.4477948702288965
DPZ,DPZ,1.0,0.0,2.718281828459045
DPZ,ENPH,0.9063640290949186,1.6268901479253446e-134,2.4753060107749425
DPZ,ETSY,0.8900391570056535,8.163413349440984e-123,2.4352250055422786
DPZ,FAST,0.918569951768001,9.114364317452302e-145,2.5057045482249953
DPZ,FFIV,0.9048817503276828,2.288819461657973e-133,2.471639635199392
DPZ,IR,0.909793071709478,3.0197736036091494e-137,2.483808509954707
DPZ,KEYS,0.906690362098568,9.036300404912118e-135,2.4761139166363937
DPZ,PG,0.895766208508954,1.0716515339313076e-126,2.4492116775373933
DPZ,QCOM,0.93762583373027,1.6502554105343581e-164,2.5539108059677917
DPZ,STZ,0.9127925946560072,9.992552507243846e-140,2.491269935339139
DPZ,TSCO,0.9199692377092504,4.8161926744087005e-146,2.509213199603029
DPZ,TT,0.8913595239854918,1.0871806855080774e-123,2.4384425199104944
DPZ,VRSK,0.9365638983309664,2.9758832796772866e-163,2.5512001571979472
DPZ,VRSN,0.954174426676934,1.458788170957608e-187,2.59652607515683
DPZ,XLNX,0.9141938894743356,6.457837561796697e-141,2.494763386096156
DPZ,ZTS,0.9192827184443458,2.0517725847327707e-145,2.5074911675734644
DRE,CHD,0.9179061872138234,3.6098904553959225e-144,2.504041902226427
DRE,COST,0.9295859909758158,1.6651698994068757e-155,2.533460085128307
DRE,DLTR,0.9282711532550127,3.9068513462683274e-154,2.5301311852054083
DRE,DRE,1.0,0.0,2.718281828459045
DRE,ED,0.8993439964935697,3.078818687167048e-129,2.4579901320094364
DRE,KEYS,0.9327166366890532,7.057163348314681e-159,2.541403879197843
DRE,LRCX,0.9472303071284388,5.48871305055972e-177,2.5785579463006414
DRE,MKC,0.9179228310157024,3.4879235775616303e-144,2.504083579350576
DRE,MU,0.93403047471575,2.423111419596639e-160,2.54474506666448
DRE,NVR,0.894727414069598,5.632702939986676e-126,2.4466687710731785
DRE,PFE,0.9396333911693756,6.0453301231868084e-167,2.559043078547412
DRE,PLD,0.9669424290449512,3.578691665035045e-212,2.6298910751650744
DRE,VRSK,0.8924721280433017,1.9483727571809887e-124,2.441157050771885
DRE,XLNX,0.9271310369129973,5.74275672466944e-153,2.5272481850837814
DRI,DRI,1.0,0.0,2.718281828459045
DRI,HWM,0.8982474429513008,1.894164495776664e-128,2.455296291463445
DTE,DTE,1.0,0.0,2.718281828459045
DUK,DUK,1.0,0.0,2.718281828459045
DVA,DVA,1.0,0.0,2.718281828459045
DVN,DVN,1.0,0.0,2.718281828459045
DXC,ALK,0.9067099992947756,8.721553252537247e-135,2.476162541048629
DXC,BKNG,0.9217652889897838,1.0208577875524897e-147,2.5137239247175582
DXC,CCL,0.9145998169856064,2.895200480342408e-141,2.4957762847564915
DXC,DXC,1.0,0.0,2.718281828459045
DXC,NCLH,0.8959195714409738,8.375544460848056e-127,2.449587324625831
DXC,RCL,0.9030095373266892,6.070898381577065e-132,2.4670165284113197
DXC,SYY,0.8940885181412752,1.5495747189841522e-125,2.445106103601483
DXCM,DXCM,1.0,0.0,2.718281828459045
EA,EA,1.0,0.0,2.718281828459045
EBAY,EBAY,1.0,0.0,2.718281828459045
ECL,CTSH,0.9439506284820992,1.7633620688790227e-172,2.5701149575786575
ECL,ECL,1.0,0.0,2.718281828459045
ECL,EMN,0.89928939953504,3.371976537961828e-129,2.4578559368874884
ECL,SNA,0.9139420078032328,1.0602542613418055e-140,2.4941350800581694
ECL,TPR,0.9066792800547006,9.218880558424414e-135,2.476086476385396
ED,CHD,0.90224852978586,2.2576446749269723e-131,2.465139824413367
ED,COST,0.9318650340355809,6.0531588301672956e-158,2.5392405341966873
ED,DRE,0.8993439964935697,3.078818687167048e-129,2.4579901320094364
ED,ED,1.0,0.0,2.718281828459045
ED,KEYS,0.9029205412112898,7.08275660714786e-132,2.466796983293141
ED,LRCX,0.918409758927342,1.2719112661136936e-144,2.5053031844442235
ED,MU,0.9179910692635562,3.029242818288089e-144,2.5042544594567238
ED,PFE,0.8953200856890129,2.1901831915967253e-126,2.448119272008813
ED,PG,0.898112489673927,2.3653845623593954e-128,2.454964963539386
ED,PLD,0.9053006420922414,1.0890247857437552e-133,2.4726752015675024
ED,VRSK,0.9078633282497692,1.07219212982245e-135,2.4790200184934847
ED,VRSN,0.8998208863479109,1.3880066577473848e-129,2.4591626021127904
ED,XLNX,0.903201088074466,4.354459716183159e-132,2.467489132534506
EFX,EFX,1.0,0.0,2.718281828459045
EIX,EIX,1.0,0.0,2.718281828459045
EIX,LRCX,0.8977670020231756,4.1714853599897577e-128,2.4541169499590008
EIX,MU,0.8937821340260971,2.5117492499134315e-125,2.4443570766822487
EIX,NVR,0.8984533105005924,1.3488776521503482e-128,2.45580180932683
EL,EL,1.0,0.0,2.718281828459045
EL,IEX,0.907540561150109,1.933018359714776e-135,2.4782200015086424
EMN,ECL,0.89928939953504,3.371976537961828e-129,2.4578559368874884
EMN,EMN,1.0,0.0,2.718281828459045
EMN,GPC,0.9072761874724036,3.1274612446130414e-135,2.477564911970711
EMR,EMR,1.0,0.0,2.718281828459045
ENPH,DPZ,0.9027271268055972,9.896452400969181e-132,2.466319915358046
ENPH,ENPH,1.0,0.0,2.718281828459045
ENPH,FAST,0.89355723821309,3.5771828592424386e-125,2.443807412821076
ENPH,QCOM,0.8924587479364047,1.9892972255441333e-124,2.4411243880481095
EOG,EOG,1.0,0.0,2.718281828459045
EQIX,EQIX,1.0,0.0,2.718281828459045
EQR,EQR,1.0,0.0,2.718281828459045
ES,ES,1.0,0.0,2.718281828459045
ESS,AVB,0.9013496370873068,1.0505009111734153e-130,2.4629249238523987
ESS,ESS,1.0,0.0,2.718281828459045
ETN,DOV,0.8931346189039234,6.937242054270763e-125,2.4427748308304458
ETN,ETN,1.0,0.0,2.718281828459045
ETN,FTV,0.9055253678720132,7.300688635542855e-134,2.4732309378720956
ETN,IEX,0.9120436860532803,4.238819893044622e-139,2.489404900310407
ETR,ETR,1.0,0.0,2.718281828459045
ETSY,DPZ,0.8900391570056535,8.163413349440984e-123,2.4352250055422786
ETSY,ETSY,1.0,0.0,2.718281828459045
EVRG,EVRG,1.0,0.0,2.718281828459045
EW,EW,1.0,0.0,2.718281828459045
EXC,EXC,1.0,0.0,2.718281828459045
EXPD,EXPD,1.0,0.0,2.718281828459045
EXPE,EXPE,1.0,0.0,2.718281828459045
EXR,EXR,1.0,0.0,2.718281828459045
F,F,1.0,0.0,2.718281828459045
FANG,FANG,1.0,0.0,2.718281828459045
FAST,ADP,0.9631988885577658,4.522591237447006e-204,2.6200643762469564
FAST,AOS,0.9643469927793809,1.8342168287649342e-206,2.6230742106894276
FAST,APH,0.9331047593014898,2.6252969428812756e-159,2.542390446952936
FAST,CDNS,0.9200037289504166,4.476435911414996e-146,2.5092997469731886
FAST,CF,0.8945120700444563,7.928066755029369e-126,2.4461419522975008
FAST,DPZ,0.9144842098343609,3.639829305852442e-141,2.495487771847464
FAST,ENPH,0.89355723821309,3.5771828592424386e-125,2.443807412821076
FAST,FAST,1.0,0.0,2.718281828459045
FAST,FFIV,0.9523877790297816,1.0828123512580332e-184,2.5918911396850937
FAST,GM,0.8941383530877407,1.4322949412228082e-125,2.4452279583695464
FAST,IR,0.9292805782718104,3.4843905297165185e-155,2.5326864523778667
FAST,ITW,0.9563078446135596,3.821359789367579e-191,2.6020714636708395
FAST,JCI,0.9511532912688022,8.998667669660888e-183,2.5886934559521726
FAST,JNPR,0.9113615256810828,1.563210129391578e-138,2.487707306018668
FAST,LKQ,0.8928927739509496,1.012161224639453e-124,2.442184129498305
FAST,OTIS,0.9160193482417872,1.696288276441057e-142,2.499321632972098
FAST,POOL,0.9475718377728878,1.793363372430165e-177,2.579438753260513
FAST,QCOM,0.9117540669683236,7.386464176071628e-139,2.4886840255356772
FAST,SEE,0.8904077717675695,4.6619116972095396e-123,2.436122830893581
FAST,STZ,0.950939213934372,1.914249320663416e-182,2.588139334671985
FAST,TEL,0.8904402296302727,4.4370896715978566e-123,2.4362019035172118
FAST,TSCO,0.8983187778565046,1.6840789807713963e-128,2.4554714460388873
FAST,TT,0.9316252137572292,1.1031663857069434e-157,2.5386316458397804
FAST,ULTA,0.9016360457725444,6.446714909243361e-131,2.4636304279681087
FAST,VRSN,0.902993901371202,6.237637930061121e-132,2.4669779545522657
FAST,WHR,0.9357056259290948,2.9716228292434487e-162,2.5490114718898265
FB,FB,1.0,0.0,2.718281828459045
FBHS,FBHS,1.0,0.0,2.718281828459045
FCX,FCX,1.0,0.0,2.718281828459045
FDX,DISCA,0.911892208621664,5.66888378290417e-139,2.4890278402086237
FDX,DISCK,0.9251824574915772,5.138466636231341e-151,2.522328436095
FDX,FDX,1.0,0.0,2.718281828459045
FDX,MNST,0.917941679222294,3.3547413771791775e-144,2.504130777279999
FDX,WAB,0.9120675491018202,4.048880033340637e-139,2.489464305809174
FE,FE,1.0,0.0,2.718281828459045
FFIV,ADP,0.9364612837526792,3.924957304958927e-163,2.550938380300983
FFIV,AOS,0.9344077923695996,9.083807762819534e-161,2.5457054250713758
FFIV,APH,0.917848025924184,4.0703463678196975e-144,2.503896268155256
FFIV,CDNS,0.9115755546842031,1.0391686387391799e-138,2.488239804516459
FFIV,CF,0.9038502214333568,1.4047894290043203e-132,2.469091382023669
FFIV,FAST,0.9523877790297816,1.0828123512580332e-184,2.5918911396850937
FFIV,FFIV,1.0,0.0,2.718281828459045
FFIV,IR,0.9100428396705972,1.891354045561762e-137,2.4844289632234973
FFIV,ITW,0.9176781196683398,5.777221622882203e-144,2.503470876654673
FFIV,JCI,0.9283563471507282,3.1902806383652066e-154,2.5303467461198537
FFIV,JNPR,0.9169466785143602,2.5865610203248258e-143,2.501640404550622
FFIV,OTIS,0.916390947608195,8.004614187811082e-143,2.500250551889511
FFIV,POOL,0.9452320492910988,3.300483195444366e-174,2.573410467383294
FFIV,QCOM,0.891667659628373,6.766118348491847e-124,2.4391940067379885
FFIV,STZ,0.9281316773482258,5.440756199639677e-154,2.529778317472907
FFIV,TT,0.8975177963530592,6.272895728806904e-128,2.4535054462981964
FFIV,WHR,0.9116719658220952,8.64287760031607e-139,2.4884797101119607
FIS,AXP,0.89935888715115,3.003356706536534e-129,2.4580267333713364
FIS,FIS,1.0,0.0,2.718281828459045
FISV,FISV,1.0,0.0,2.718281828459045
FITB,FITB,1.0,0.0,2.718281828459045
FLT,ATVI,0.9294747226929034,2.1799763254580362e-155,2.533178207057143
FLT,BSX,0.9436343397083914,4.6402327349317423e-172,2.5693021876122204
FLT,CTXS,0.9107097914961632,5.385764584232924e-138,2.4860865103466048
FLT,DIS,0.8951556571835947,2.8480090518893286e-126,2.4477167645085913
FLT,DISH,0.9011893435142164,1.3797314618650638e-130,2.4625301644556434
FLT,FLT,1.0,0.0,2.718281828459045
FLT,GPN,0.9565635950147094,1.3831609333951343e-191,2.6027370295972427
FLT,HAL,0.92976947226987,1.0668829339330972e-155,2.533924970310724
FLT,HES,0.9046603792092364,3.3843651247050167e-133,2.4710925461260453
FLT,HII,0.9222877333164152,3.2701087241328855e-148,2.515037548638548
FLT,HUM,0.9259178999835248,9.560775152526734e-152,2.524184145905833
FLT,JKHY,0.9216539446497783,1.2998341971228066e-147,2.513444051367651
FLT,KMI,0.9245920285296167,1.95783566661312e-150,2.5208396198981045
FLT,MDT,0.903097590483466,5.211336473727409e-132,2.4672337665685795
FLT,MOS,0.8979290662903616,3.197587919106507e-128,2.454514706854304
FLT,MTCH,0.9302924436071566,2.979533956014265e-156,2.5352504870144426
FLT,PAYC,0.907824635791997,1.150817791880128e-135,2.4789241009717573
FLT,PENN,0.9208199358249478,7.850217022812654e-147,2.5113486907441738
FLT,PYPL,0.9165125747822984,6.255417703309334e-143,2.5005546687927525
FLT,TFX,0.9223772179801736,2.688640242312057e-148,2.5152626159978158
FLT,TWTR,0.9305555777268932,1.562369514879178e-156,2.535917685697174
FLT,V,0.8937142043268587,2.7950968511608987e-125,2.444191037880745
FLT,VLO,0.8941648290759397,1.3736198085601107e-125,2.445292699053149
FLT,WU,0.9180070440971928,2.9308361487201203e-144,2.504294464824636
FLT,ZBH,0.9060201045616256,3.01633124988666e-134,2.4744548386883007
FMC,FMC,1.0,0.0,2.718281828459045
FOX,FOX,1.0,0.0,2.718281828459045
FOX,FOXA,0.9974713257435066,0.0,2.711416862466908
FOXA,FOX,0.9974713257435064,0.0,2.7114168624669075
FOXA,FOXA,1.0,0.0,2.718281828459045
FRC,FRC,1.0,0.0,2.718281828459045
FRT,FRT,1.0,0.0,2.718281828459045
FRT,KIM,0.909845356247312,2.73833572351641e-137,2.4839383781297375
FRT,SPG,0.9300071121168556,5.983077714778701e-156,2.5345272034073982
FTNT,FTNT,1.0,0.0,2.718281828459045
FTV,DOV,0.8949284066853048,4.0913692839977146e-126,2.4471605828528573
FTV,ETN,0.9055253678720134,7.300688635542024e-134,2.4732309378720965
FTV,FTV,1.0,0.0,2.718281828459045
GD,GD,1.0,0.0,2.718281828459045
GE,GE,1.0,0.0,2.718281828459045
GILD,GILD,1.0,0.0,2.718281828459045
